submission_date,state,new_case,pnew_case,new_death,prob_death
05/02/2020,MT,2,0,0,0
05/03/2020,MT,2,0,0,0
05/04/2020,MT,0,0,0,0
05/05/2020,MT,-1,0,0,0
05/06/2020,MT,0,0,0,0
05/07/2020,MT,3,0,0,0
05/08/2020,MT,-1,0,0,0
05/09/2020,MT,0,0,0,0
05/10/2020,MT,0,0,0,0
05/11/2020,MT,1,0,0,0
05/12/2020,MT,0,0,0,0
05/13/2020,MT,3,0,0,0
05/14/2020,MT,4,0,0,0
05/15/2020,MT,0,0,0,0
05/16/2020,MT,2,0,0,0
05/17/2020,MT,2,0,0,0
05/18/2020,MT,0,0,0,0
05/19/2020,MT,8,0,0,0
05/20/2020,MT,0,0,0,0
05/21/2020,MT,1,0,0,0
05/22/2020,MT,0,0,0,0
05/23/2020,MT,0,0,0,0
05/24/2020,MT,0,0,0,0
05/25/2020,MT,0,0,0,0
05/26/2020,MT,0,0,1,0
05/27/2020,MT,6,0,0,0
05/28/2020,MT,8,0,0,0
05/29/2020,MT,12,0,0,0
05/30/2020,MT,0,0,0,0
05/31/2020,MT,10,0,0,0
06/01/2020,MT,8,0,0,0
06/02/2020,MT,2,0,0,0
06/03/2020,MT,14,0,0,0
06/04/2020,MT,0,0,0,0
06/05/2020,MT,1,0,1,0
06/06/2020,MT,0,0,0,0
06/07/2020,MT,8,0,0,0
06/08/2020,MT,0,0,0,0
06/09/2020,MT,6,0,0,0
06/10/2020,MT,7,0,0,0
06/11/2020,MT,12,0,0,0
06/12/2020,MT,15,0,0,0
06/13/2020,MT,0,0,0,0
06/14/2020,MT,21,0,1,0
06/15/2020,MT,3,0,0,0
06/16/2020,MT,18,0,1,0
06/17/2020,MT,0,0,0,0
06/18/2020,MT,36,0,0,0
06/19/2020,MT,32,0,0,0
06/20/2020,MT,18,0,0,0
06/21/2020,MT,1,0,0,0
06/22/2020,MT,17,0,1,0
06/23/2020,MT,32,0,0,0
06/24/2020,MT,37,0,0,0
06/25/2020,MT,26,0,1,0
06/26/2020,MT,23,0,0,0
06/27/2020,MT,0,0,0,0
06/28/2020,MT,67,0,0,0
06/29/2020,MT,48,0,0,0
06/30/2020,MT,51,0,0,0
07/01/2020,MT,65,0,0,0
07/02/2020,MT,40,0,1,0
07/03/2020,MT,5,0,0,0
07/04/2020,MT,39,0,0,0
07/05/2020,MT,82,0,0,0
07/06/2020,MT,0,0,0,0
07/07/2020,MT,122,0,0,0
07/08/2020,MT,95,0,2,0
07/09/2020,MT,103,0,2,0
07/10/2020,MT,24,0,1,0
07/11/2020,MT,84,0,1,0
07/12/2020,MT,164,0,2,0
07/13/2020,MT,2,0,1,0
07/14/2020,MT,109,0,2,0
07/15/2020,MT,266,0,0,0
07/16/2020,MT,124,0,3,0
07/17/2020,MT,24,0,0,0
07/18/2020,MT,105,0,0,0
07/19/2020,MT,62,0,0,0
07/20/2020,MT,88,0,2,0
07/21/2020,MT,91,0,1,0
07/22/2020,MT,197,0,2,0
07/23/2020,MT,128,0,3,0
07/24/2020,MT,210,0,1,0
07/25/2020,MT,95,0,0,0
07/26/2020,MT,39,0,1,0
07/27/2020,MT,0,0,0,0
07/28/2020,MT,286,0,5,0
07/29/2020,MT,113,0,3,0
07/30/2020,MT,174,0,3,0
07/31/2020,MT,11,0,2,0
08/01/2020,MT,116,0,1,0
08/02/2020,MT,112,0,0,0
08/03/2020,MT,121,0,3,0
08/04/2020,MT,115,0,1,0
08/05/2020,MT,164,0,1,0
08/06/2020,MT,151,0,4,0
08/07/2020,MT,144,0,4,0
08/08/2020,MT,64,0,1,0
08/09/2020,MT,65,0,0,0
08/10/2020,MT,0,0,0,0
08/11/2020,MT,272,0,4,0
08/12/2020,MT,114,0,0,0
08/13/2020,MT,136,0,2,0
08/14/2020,MT,2,0,0,0
08/15/2020,MT,118,0,1,0
08/16/2020,MT,120,0,0,0
08/17/2020,MT,68,0,2,0
08/18/2020,MT,0,0,0,0
08/19/2020,MT,109,0,0,0
08/20/2020,MT,258,0,5,0
08/21/2020,MT,2,0,0,0
08/22/2020,MT,160,0,1,0
08/23/2020,MT,114,0,1,0
08/24/2020,MT,133,0,6,0
08/25/2020,MT,162,0,0,0
08/26/2020,MT,0,0,1,0
08/27/2020,MT,144,0,0,0
08/28/2020,MT,134,0,2,0
08/29/2020,MT,188,0,4,0
08/30/2020,MT,89,0,0,0
08/31/2020,MT,153,0,1,0
09/01/2020,MT,196,0,3,0
09/02/2020,MT,178,0,3,0
09/03/2020,MT,133,0,0,0
09/04/2020,MT,19,0,3,0
09/05/2020,MT,145,0,2,0
09/06/2020,MT,100,0,1,0
09/07/2020,MT,115,0,1,0
09/08/2020,MT,2,0,1,0
09/09/2020,MT,278,0,0,0
09/10/2020,MT,4,0,4,0
09/11/2020,MT,262,0,10,0
09/12/2020,MT,0,0,0,0
09/13/2020,MT,96,0,2,0
09/14/2020,MT,86,0,3,0
09/15/2020,MT,137,0,2,0
09/16/2020,MT,187,0,1,0
09/17/2020,MT,441,0,3,0
09/18/2020,MT,292,0,12,0
09/19/2020,MT,136,0,1,0
09/20/2020,MT,127,0,2,0
09/21/2020,MT,269,0,3,0
09/22/2020,MT,204,0,1,0
09/23/2020,MT,320,0,2,0
09/24/2020,MT,328,0,2,0
09/25/2020,MT,357,0,1,0
09/26/2020,MT,2,0,3,0
09/27/2020,MT,200,0,2,0
09/28/2020,MT,306,0,1,0
09/29/2020,MT,463,0,5,0
09/30/2020,MT,517,0,2,0
10/01/2020,MT,431,0,2,0
10/02/2020,MT,459,0,3,0
10/03/2020,MT,278,0,0,0
10/04/2020,MT,74,0,1,0
10/05/2020,MT,663,0,4,0
10/06/2020,MT,425,0,1,0
10/07/2020,MT,340,0,1,0
10/08/2020,MT,614,0,4,0
10/09/2020,MT,1237,0,6,0
10/10/2020,MT,203,0,6,0
10/11/2020,MT,585,0,1,0
10/12/2020,MT,423,0,2,0
10/13/2020,MT,842,0,16,0
10/14/2020,MT,753,0,1,0
10/15/2020,MT,877,0,2,0
10/16/2020,MT,-2,0,4,0
10/17/2020,MT,638,0,5,0
10/18/2020,MT,588,0,1,0
10/19/2020,MT,569,0,0,0
10/20/2020,MT,703,0,11,0
10/21/2020,MT,619,0,23,0
10/22/2020,MT,1608,0,8,0
10/23/2020,MT,183,0,-1,0
10/24/2020,MT,639,0,12,0
10/25/2020,MT,738,0,3,0
10/26/2020,MT,621,0,6,0
10/27/2020,MT,845,0,2,0
10/28/2020,MT,620,0,20,0
10/29/2020,MT,887,0,12,0
10/30/2020,MT,1063,0,27,0
10/31/2020,MT,885,0,11,0
11/01/2020,MT,694,0,1,0
01/22/2020,HI,0,0,0,0
01/23/2020,HI,0,0,0,0
01/24/2020,HI,0,0,0,0
01/25/2020,HI,0,0,0,0
01/26/2020,HI,0,0,0,0
01/27/2020,HI,0,0,0,0
01/28/2020,HI,0,0,0,0
01/29/2020,HI,0,0,0,0
01/30/2020,HI,0,0,0,0
01/31/2020,HI,0,0,0,0
02/01/2020,HI,0,0,0,0
02/02/2020,HI,0,0,0,0
02/03/2020,HI,0,0,0,0
02/04/2020,HI,0,0,0,0
02/05/2020,HI,0,0,0,0
02/06/2020,HI,0,0,0,0
02/07/2020,HI,0,0,0,0
02/08/2020,HI,0,0,0,0
02/09/2020,HI,0,0,0,0
02/10/2020,HI,0,0,0,0
02/11/2020,HI,0,0,0,0
02/12/2020,HI,0,0,0,0
02/13/2020,HI,0,0,0,0
02/14/2020,HI,0,0,0,0
02/15/2020,HI,0,0,0,0
02/16/2020,HI,0,0,0,0
02/17/2020,HI,0,0,0,0
02/18/2020,HI,0,0,0,0
02/19/2020,HI,0,0,0,0
02/20/2020,HI,0,0,0,0
02/21/2020,HI,0,0,0,0
02/22/2020,HI,0,0,0,0
02/23/2020,HI,0,0,0,0
02/24/2020,HI,0,0,0,0
02/25/2020,HI,0,0,0,0
02/26/2020,HI,0,0,0,0
02/27/2020,HI,0,0,0,0
02/28/2020,HI,0,0,0,0
02/29/2020,HI,0,0,0,0
03/01/2020,HI,0,0,0,0
03/02/2020,HI,0,0,0,0
03/03/2020,HI,0,0,0,0
03/04/2020,HI,0,0,0,0
03/05/2020,HI,0,0,0,0
03/06/2020,HI,0,0,0,0
03/07/2020,HI,1,0,0,0
03/08/2020,HI,0,0,0,0
03/09/2020,HI,0,0,0,0
03/10/2020,HI,0,0,0,0
03/11/2020,HI,0,0,0,0
03/12/2020,HI,0,0,0,0
03/13/2020,HI,1,0,0,0
03/14/2020,HI,0,0,0,0
03/15/2020,HI,5,0,0,0
03/16/2020,HI,3,0,0,0
03/17/2020,HI,0,0,0,0
03/18/2020,HI,0,0,0,0
03/19/2020,HI,10,0,0,0
03/20/2020,HI,17,0,0,0
03/21/2020,HI,11,0,0,0
03/22/2020,HI,0,0,0,0
03/23/2020,HI,18,0,0,0
03/24/2020,HI,4,0,0,0
03/25/2020,HI,6,0,0,0
03/26/2020,HI,10,0,0,0
03/27/2020,HI,12,0,0,0
03/28/2020,HI,28,0,0,0
03/29/2020,HI,15,0,0,0
03/30/2020,HI,22,0,0,0
03/31/2020,HI,22,0,1,0
04/01/2020,HI,20,0,0,0
04/02/2020,HI,20,0,1,0
04/03/2020,HI,45,0,1,0
04/04/2020,HI,40,0,1,0
04/05/2020,HI,14,0,0,0
04/06/2020,HI,8,0,1,0
04/07/2020,HI,30,0,0,0
04/08/2020,HI,15,0,0,0
04/09/2020,HI,9,0,1,0
04/10/2020,HI,23,0,2,0
04/11/2020,HI,43,0,1,0
04/12/2020,HI,13,0,0,0
04/13/2020,HI,39,0,0,0
04/14/2020,HI,13,0,0,0
04/15/2020,HI,0,0,0,0
04/16/2020,HI,24,0,0,0
04/17/2020,HI,12,0,0,0
04/18/2020,HI,21,0,0,0
04/19/2020,HI,6,0,1,0
04/20/2020,HI,4,0,0,0
04/21/2020,HI,-37,0,2,0
04/22/2020,HI,-10,0,0,0
04/23/2020,HI,3,0,0,0
04/24/2020,HI,61,0,1,0
04/25/2020,HI,3,0,1,0
04/26/2020,HI,-54,0,0,0
04/27/2020,HI,57,0,2,0
04/28/2020,HI,-54,0,0,0
04/29/2020,HI,4,0,0,0
04/30/2020,HI,5,0,0,0
05/01/2020,HI,57,0,0,0
05/02/2020,HI,1,0,0,0
05/03/2020,HI,-63,0,1,0
05/04/2020,HI,1,0,0,0
05/05/2020,HI,12,7,0,0
05/06/2020,HI,56,-7,0,0
05/07/2020,HI,-50,7,0,0
05/08/2020,HI,0,0,0,0
05/09/2020,HI,3,1,0,0
05/10/2020,HI,1,0,0,0
05/11/2020,HI,2,0,0,0
05/12/2020,HI,1,1,0,0
05/13/2020,HI,4,1,0,0
05/14/2020,HI,-1,0,0,0
05/15/2020,HI,1,0,0,0
05/16/2020,HI,1,0,0,0
05/17/2020,HI,1,0,0,0
05/18/2020,HI,0,0,0,0
05/19/2020,HI,2,0,0,0
05/20/2020,HI,2,0,0,0
05/21/2020,HI,3,0,0,0
05/22/2020,HI,-2,3,0,0
05/23/2020,HI,1,0,0,0
05/24/2020,HI,0,0,0,0
05/25/2020,HI,0,0,0,0
05/26/2020,HI,0,0,0,0
05/27/2020,HI,1,0,0,0
05/28/2020,HI,5,2,0,0
05/29/2020,HI,2,0,0,0
05/30/2020,HI,3,1,0,0
05/31/2020,HI,1,0,0,0
06/01/2020,HI,0,0,0,0
06/02/2020,HI,3,2,0,0
06/03/2020,HI,6,8,0,0
06/04/2020,HI,3,1,0,0
06/05/2020,HI,6,-3,0,0
06/06/2020,HI,9,0,0,0
06/07/2020,HI,2,0,0,0
06/08/2020,HI,1,0,0,0
06/09/2020,HI,7,1,0,0
06/10/2020,HI,3,0,0,0
06/11/2020,HI,7,0,0,0
06/12/2020,HI,9,-5,0,0
06/13/2020,HI,17,0,0,0
06/14/2020,HI,8,5,0,0
06/15/2020,HI,8,0,0,0
06/16/2020,HI,-22,-25,0,0
06/17/2020,HI,4,0,0,0
06/18/2020,HI,40,25,0,0
06/19/2020,HI,28,0,0,0
06/20/2020,HI,14,0,0,0
06/21/2020,HI,9,0,0,0
06/22/2020,HI,2,0,0,0
06/23/2020,HI,4,0,0,0
06/24/2020,HI,-9,-25,0,0
06/25/2020,HI,16,0,0,0
06/26/2020,HI,14,0,0,0
06/27/2020,HI,6,0,0,0
06/28/2020,HI,26,0,1,0
06/29/2020,HI,1,0,0,0
06/30/2020,HI,13,0,0,0
07/01/2020,HI,9,0,0,0
07/02/2020,HI,19,0,0,0
07/03/2020,HI,24,0,1,0
07/04/2020,HI,21,0,0,0
07/05/2020,HI,24,0,0,0
07/06/2020,HI,7,0,0,0
07/07/2020,HI,34,0,0,0
07/08/2020,HI,21,0,0,0
07/09/2020,HI,35,0,0,0
07/10/2020,HI,22,0,0,0
07/11/2020,HI,39,0,0,0
07/12/2020,HI,18,0,0,0
07/13/2020,HI,23,0,3,0
07/14/2020,HI,20,0,0,0
07/15/2020,HI,32,0,0,0
07/16/2020,HI,19,0,0,0
07/17/2020,HI,23,0,1,0
07/18/2020,HI,13,0,1,0
07/19/2020,HI,28,0,0,0
07/20/2020,HI,14,0,0,0
07/21/2020,HI,23,0,0,0
07/22/2020,HI,29,0,1,0
07/23/2020,HI,50,0,1,0
07/24/2020,HI,60,0,0,0
07/25/2020,HI,67,0,0,0
07/26/2020,HI,60,0,0,0
07/27/2020,HI,27,0,0,0
07/28/2020,HI,44,0,0,0
07/29/2020,HI,103,0,0,0
07/30/2020,HI,121,0,0,0
07/31/2020,HI,118,0,0,0
08/01/2020,HI,78,0,0,0
08/02/2020,HI,43,0,0,0
08/03/2020,HI,201,0,0,0
08/04/2020,HI,131,0,1,0
08/05/2020,HI,161,0,0,0
08/06/2020,HI,138,0,2,0
08/07/2020,HI,178,0,1,0
08/08/2020,HI,219,0,1,0
08/09/2020,HI,132,0,0,0
08/10/2020,HI,138,0,3,0
08/11/2020,HI,115,0,0,0
08/12/2020,HI,176,0,4,0
08/13/2020,HI,323,0,0,0
08/14/2020,HI,219,0,2,0
08/15/2020,HI,269,0,0,0
08/16/2020,HI,187,0,0,0
08/17/2020,HI,142,0,0,0
08/18/2020,HI,126,0,1,0
08/19/2020,HI,211,0,2,0
08/20/2020,HI,196,0,2,0
08/21/2020,HI,215,0,1,0
08/22/2020,HI,277,0,1,0
08/23/2020,HI,247,0,0,0
08/24/2020,HI,157,0,2,0
08/25/2020,HI,208,0,0,0
08/26/2020,HI,262,0,2,0
08/27/2020,HI,278,0,4,0
08/28/2020,HI,242,0,4,0
08/29/2020,HI,269,0,3,0
08/30/2020,HI,185,0,1,0
08/31/2020,HI,123,0,7,0
09/01/2020,HI,177,0,4,0
09/02/2020,HI,298,0,1,0
09/03/2020,HI,222,0,4,0
09/04/2020,HI,241,0,2,0
09/05/2020,HI,199,0,3,0
09/06/2020,HI,147,0,1,0
09/07/2020,HI,105,0,1,0
09/08/2020,HI,198,131,2,0
09/09/2020,HI,97,0,3,0
09/10/2020,HI,163,0,3,0
09/11/2020,HI,156,3,2,0
09/12/2020,HI,119,0,1,0
09/13/2020,HI,165,0,2,0
09/14/2020,HI,791,0,0,0
09/15/2020,HI,65,0,0,0
09/16/2020,HI,102,0,0,0
09/17/2020,HI,159,0,8,0
09/18/2020,HI,137,25,13,0
09/19/2020,HI,109,0,0,0
09/20/2020,HI,77,0,0,0
09/21/2020,HI,56,0,0,0
09/22/2020,HI,63,0,0,0
09/23/2020,HI,167,0,2,0
09/24/2020,HI,90,0,2,0
09/25/2020,HI,132,20,3,0
09/26/2020,HI,127,0,4,0
09/27/2020,HI,0,0,0,0
09/28/2020,HI,185,0,1,0
09/29/2020,HI,87,0,2,0
09/30/2020,HI,120,0,2,0
10/01/2020,HI,105,0,3,0
10/02/2020,HI,94,8,3,0
10/03/2020,HI,0,0,0,0
10/04/2020,HI,203,0,14,0
10/05/2020,HI,50,0,1,0
10/06/2020,HI,83,0,3,0
10/07/2020,HI,108,0,3,0
10/08/2020,HI,65,0,1,0
10/09/2020,HI,164,11,2,0
10/10/2020,HI,-90,-198,2,0
10/11/2020,HI,262,198,1,0
10/12/2020,HI,42,0,0,0
10/13/2020,HI,61,0,4,0
10/14/2020,HI,-100,-198,10,0
10/15/2020,HI,88,0,1,0
10/16/2020,HI,89,0,1,0
10/17/2020,HI,94,0,1,0
10/18/2020,HI,82,0,1,0
10/19/2020,HI,35,0,0,0
10/20/2020,HI,84,0,2,0
10/21/2020,HI,77,0,14,0
10/22/2020,HI,99,0,3,0
10/23/2020,HI,128,0,3,0
10/24/2020,HI,89,0,2,0
10/25/2020,HI,117,0,0,0
10/26/2020,HI,35,0,0,0
10/27/2020,HI,62,0,3,0
10/28/2020,HI,119,0,-1,0
10/29/2020,HI,7,0,1,0
10/30/2020,HI,92,0,1,0
10/31/2020,HI,62,0,3,0
11/01/2020,HI,80,0,0,0
01/22/2020,AK,0,0,0,0
01/23/2020,AK,0,0,0,0
01/24/2020,AK,0,0,0,0
01/25/2020,AK,0,0,0,0
01/26/2020,AK,0,0,0,0
01/27/2020,AK,0,0,0,0
01/28/2020,AK,0,0,0,0
01/29/2020,AK,0,0,0,0
01/30/2020,AK,0,0,0,0
01/31/2020,AK,0,0,0,0
02/01/2020,AK,0,0,0,0
02/02/2020,AK,0,0,0,0
02/03/2020,AK,0,0,0,0
02/04/2020,AK,0,0,0,0
02/05/2020,AK,0,0,0,0
02/06/2020,AK,0,0,0,0
02/07/2020,AK,0,0,0,0
02/08/2020,AK,0,0,0,0
02/09/2020,AK,0,0,0,0
02/10/2020,AK,0,0,0,0
02/11/2020,AK,0,0,0,0
02/12/2020,AK,0,0,0,0
02/13/2020,AK,0,0,0,0
02/14/2020,AK,0,0,0,0
02/15/2020,AK,0,0,0,0
02/16/2020,AK,0,0,0,0
02/17/2020,AK,0,0,0,0
02/18/2020,AK,0,0,0,0
02/19/2020,AK,0,0,0,0
02/20/2020,AK,0,0,0,0
02/21/2020,AK,0,0,0,0
02/22/2020,AK,0,0,0,0
02/23/2020,AK,0,0,0,0
02/24/2020,AK,0,0,0,0
02/25/2020,AK,0,0,0,0
02/26/2020,AK,0,0,0,0
02/27/2020,AK,0,0,0,0
02/28/2020,AK,0,0,0,0
02/29/2020,AK,0,0,0,0
03/01/2020,AK,0,0,0,0
03/02/2020,AK,0,0,0,0
03/03/2020,AK,0,0,0,0
03/04/2020,AK,0,0,0,0
03/05/2020,AK,0,0,0,0
03/06/2020,AK,0,0,0,0
03/07/2020,AK,0,0,0,0
03/08/2020,AK,0,0,0,0
03/09/2020,AK,0,0,0,0
03/10/2020,AK,0,0,0,0
03/11/2020,AK,0,0,0,0
03/12/2020,AK,0,0,0,0
03/13/2020,AK,1,0,0,0
03/14/2020,AK,0,0,0,0
03/15/2020,AK,0,0,0,0
03/16/2020,AK,0,0,0,0
03/17/2020,AK,2,0,0,0
03/18/2020,AK,3,0,0,0
03/19/2020,AK,3,0,0,0
03/20/2020,AK,3,0,0,0
03/21/2020,AK,2,0,0,0
03/22/2020,AK,8,0,0,0
03/23/2020,AK,14,0,0,0
03/24/2020,AK,6,0,1,0
03/25/2020,AK,17,0,0,0
03/26/2020,AK,10,0,0,0
03/27/2020,AK,16,0,1,0
03/28/2020,AK,17,0,0,0
03/29/2020,AK,12,0,1,0
03/30/2020,AK,5,0,0,0
03/31/2020,AK,14,0,0,0
04/01/2020,AK,10,0,0,0
04/02/2020,AK,4,0,0,0
04/03/2020,AK,10,0,0,0
04/04/2020,AK,14,0,2,0
04/05/2020,AK,14,0,1,0
04/06/2020,AK,6,0,0,0
04/07/2020,AK,22,0,0,0
04/08/2020,AK,13,0,1,0
04/09/2020,AK,9,0,0,0
04/10/2020,AK,11,0,0,0
04/11/2020,AK,11,0,1,0
04/12/2020,AK,15,0,0,0
04/13/2020,AK,5,0,0,0
04/14/2020,AK,8,0,1,0
04/15/2020,AK,8,0,0,0
04/16/2020,AK,7,0,0,0
04/17/2020,AK,9,0,0,0
04/18/2020,AK,5,0,0,0
04/19/2020,AK,5,0,0,0
04/20/2020,AK,2,0,0,0
04/21/2020,AK,8,0,0,0
04/22/2020,AK,6,0,0,0
04/23/2020,AK,2,0,0,0
04/24/2020,AK,2,0,0,0
04/25/2020,AK,0,0,0,0
04/26/2020,AK,2,0,0,0
04/27/2020,AK,4,0,0,0
04/28/2020,AK,6,0,0,0
04/29/2020,AK,4,0,0,0
04/30/2020,AK,0,0,0,0
05/01/2020,AK,9,0,0,0
05/02/2020,AK,1,0,0,0
05/03/2020,AK,3,0,0,0
05/04/2020,AK,2,0,0,0
05/05/2020,AK,1,0,0,0
05/06/2020,AK,1,0,1,0
05/07/2020,AK,2,0,0,0
05/08/2020,AK,3,0,0,0
05/09/2020,AK,1,0,0,0
05/10/2020,AK,1,0,0,0
05/11/2020,AK,2,0,0,0
05/12/2020,AK,2,0,0,0
05/13/2020,AK,0,0,0,0
05/14/2020,AK,4,0,0,0
05/15/2020,AK,1,0,0,0
05/16/2020,AK,4,0,0,0
05/17/2020,AK,4,0,0,0
05/18/2020,AK,3,0,0,0
05/19/2020,AK,0,0,0,0
05/20/2020,AK,3,0,0,0
05/21/2020,AK,0,0,0,0
05/22/2020,AK,2,0,0,0
05/23/2020,AK,4,0,0,0
05/24/2020,AK,0,0,0,0
05/25/2020,AK,1,0,0,0
05/26/2020,AK,2,0,0,0
05/27/2020,AK,1,0,0,0
05/28/2020,AK,13,0,0,0
05/29/2020,AK,5,0,0,0
05/30/2020,AK,4,0,0,0
05/31/2020,AK,26,0,0,0
06/01/2020,AK,7,0,0,0
06/02/2020,AK,20,0,0,0
06/03/2020,AK,18,0,0,0
06/04/2020,AK,8,0,0,0
06/05/2020,AK,11,0,0,0
06/06/2020,AK,12,0,0,0
06/07/2020,AK,8,0,0,0
06/08/2020,AK,19,0,0,0
06/09/2020,AK,10,0,1,0
06/10/2020,AK,20,0,0,0
06/11/2020,AK,17,0,0,0
06/12/2020,AK,15,0,1,0
06/13/2020,AK,29,0,0,0
06/14/2020,AK,7,0,0,0
06/15/2020,AK,3,0,0,0
06/16/2020,AK,12,0,0,0
06/17/2020,AK,20,0,0,0
06/18/2020,AK,12,0,0,0
06/19/2020,AK,15,0,0,0
06/20/2020,AK,20,0,0,0
06/21/2020,AK,12,0,0,0
06/22/2020,AK,6,0,0,0
06/23/2020,AK,17,0,0,0
06/24/2020,AK,14,0,0,0
06/25/2020,AK,24,0,0,0
06/26/2020,AK,20,0,2,0
06/27/2020,AK,18,0,0,0
06/28/2020,AK,29,0,0,0
06/29/2020,AK,21,0,0,0
06/30/2020,AK,36,0,0,0
07/01/2020,AK,38,0,0,0
07/02/2020,AK,39,0,0,0
07/03/2020,AK,46,0,1,0
07/04/2020,AK,48,0,1,0
07/05/2020,AK,27,0,0,0
07/06/2020,AK,28,0,0,0
07/07/2020,AK,18,0,1,0
07/08/2020,AK,42,0,0,0
07/09/2020,AK,46,0,0,0
07/10/2020,AK,51,0,0,0
07/11/2020,AK,62,0,0,0
07/12/2020,AK,94,0,0,0
07/13/2020,AK,60,0,0,0
07/14/2020,AK,40,0,0,0
07/15/2020,AK,52,0,0,0
07/16/2020,AK,62,0,0,0
07/17/2020,AK,40,0,0,0
07/18/2020,AK,62,0,1,0
07/19/2020,AK,79,0,0,0
07/20/2020,AK,75,0,0,0
07/21/2020,AK,92,0,0,0
07/22/2020,AK,91,0,1,0
07/23/2020,AK,60,0,0,0
07/24/2020,AK,57,0,0,0
07/25/2020,AK,89,0,1,0
07/26/2020,AK,186,0,0,0
07/27/2020,AK,98,0,1,0
07/28/2020,AK,107,0,1,0
07/29/2020,AK,68,0,0,0
07/30/2020,AK,81,0,1,0
07/31/2020,AK,112,0,0,0
08/01/2020,AK,146,0,1,0
08/02/2020,AK,144,0,0,0
08/03/2020,AK,61,0,1,0
08/04/2020,AK,53,0,0,0
08/05/2020,AK,55,0,0,0
08/06/2020,AK,35,0,0,0
08/07/2020,AK,52,0,0,0
08/08/2020,AK,77,0,1,0
08/09/2020,AK,98,0,0,0
08/10/2020,AK,64,0,0,0
08/11/2020,AK,46,0,0,0
08/12/2020,AK,60,0,1,0
08/13/2020,AK,82,0,0,0
08/14/2020,AK,110,0,0,0
08/15/2020,AK,83,0,1,0
08/16/2020,AK,103,0,0,0
08/17/2020,AK,50,0,0,0
08/18/2020,AK,62,0,1,0
08/19/2020,AK,67,0,0,0
08/20/2020,AK,82,0,0,0
08/21/2020,AK,68,0,1,0
08/22/2020,AK,89,0,1,0
08/23/2020,AK,64,0,1,0
08/24/2020,AK,69,0,0,0
08/25/2020,AK,33,0,4,0
08/26/2020,AK,52,0,1,0
08/27/2020,AK,80,0,0,0
08/28/2020,AK,117,0,0,0
08/29/2020,AK,90,0,0,0
08/30/2020,AK,44,0,0,0
08/31/2020,AK,37,0,0,0
09/01/2020,AK,35,0,2,0
09/02/2020,AK,66,0,0,0
09/03/2020,AK,102,0,1,0
09/04/2020,AK,120,0,0,0
09/05/2020,AK,93,0,2,0
09/06/2020,AK,86,0,0,0
09/07/2020,AK,33,0,0,0
09/08/2020,AK,35,0,0,0
09/09/2020,AK,63,0,0,0
09/10/2020,AK,124,0,0,0
09/11/2020,AK,93,0,1,0
09/12/2020,AK,103,0,1,0
09/13/2020,AK,62,0,0,0
09/14/2020,AK,75,0,0,0
09/15/2020,AK,42,0,0,0
09/16/2020,AK,49,0,0,0
09/17/2020,AK,105,0,0,0
09/18/2020,AK,109,0,1,0
09/19/2020,AK,85,0,0,0
09/20/2020,AK,93,0,0,0
09/21/2020,AK,70,0,0,0
09/22/2020,AK,44,0,0,0
09/23/2020,AK,54,0,0,0
09/24/2020,AK,128,0,1,0
09/25/2020,AK,122,0,6,0
09/26/2020,AK,113,0,0,0
09/27/2020,AK,114,0,4,0
09/28/2020,AK,116,0,0,0
09/29/2020,AK,124,0,0,0
09/30/2020,AK,103,0,0,0
10/01/2020,AK,124,0,1,0
10/02/2020,AK,126,0,0,0
10/03/2020,AK,143,0,1,0
10/04/2020,AK,188,0,0,0
10/05/2020,AK,208,0,0,0
10/06/2020,AK,139,0,0,0
10/07/2020,AK,126,0,1,0
10/08/2020,AK,127,0,1,0
10/09/2020,AK,177,0,0,0
10/10/2020,AK,249,0,0,0
10/11/2020,AK,255,0,0,0
10/12/2020,AK,191,0,0,0
10/13/2020,AK,151,0,0,0
10/14/2020,AK,143,0,4,0
10/15/2020,AK,152,0,1,0
10/16/2020,AK,226,0,1,0
10/17/2020,AK,211,0,1,0
10/18/2020,AK,220,0,0,0
10/19/2020,AK,202,0,0,0
10/20/2020,AK,211,0,0,0
10/21/2020,AK,212,0,1,0
10/22/2020,AK,232,0,0,0
10/23/2020,AK,281,0,0,0
10/24/2020,AK,371,0,0,0
10/25/2020,AK,523,0,0,0
10/26/2020,AK,348,0,0,0
10/27/2020,AK,382,0,2,0
10/28/2020,AK,355,0,1,0
10/29/2020,AK,359,0,6,0
10/30/2020,AK,381,0,4,0
10/31/2020,AK,437,0,1,0
11/01/2020,AK,348,0,1,0
01/22/2020,GU,0,0,0,0
01/23/2020,GU,0,0,0,0
01/24/2020,GU,0,0,0,0
01/25/2020,GU,0,0,0,0
01/26/2020,GU,0,0,0,0
01/27/2020,GU,0,0,0,0
01/28/2020,GU,0,0,0,0
01/29/2020,GU,0,0,0,0
01/30/2020,GU,0,0,0,0
01/31/2020,GU,0,0,0,0
02/01/2020,GU,0,0,0,0
02/02/2020,GU,0,0,0,0
02/03/2020,GU,0,0,0,0
02/04/2020,GU,0,0,0,0
02/05/2020,GU,0,0,0,0
02/06/2020,GU,0,0,0,0
02/07/2020,GU,0,0,0,0
02/08/2020,GU,0,0,0,0
02/09/2020,GU,0,0,0,0
02/10/2020,GU,0,0,0,0
